retn_code,foodgrp_code,food_type,food_desc,cook_method_1,cook_method_2,cook_method_addon,cook_time,nutrient_num,nutrient_desc,retn_factor
1152,13,LIVER,,SIMMERED,,WO/DRIPPINGS,,338,Lutein + zeaxanthin,75
1181,13,ORGAN MEATS(NOTLIVER),,FRIED,,,,301,Calcium,100
1181,13,ORGAN MEATS(NOTLIVER),,FRIED,,,,303,Iron,95
1181,13,ORGAN MEATS(NOTLIVER),,FRIED,,,,304,Magnesium,85
1181,13,ORGAN MEATS(NOTLIVER),,FRIED,,,,305,Phosphorus,90
1181,13,ORGAN MEATS(NOTLIVER),,FRIED,,,,306,Potassium,85
1181,13,ORGAN MEATS(NOTLIVER),,FRIED,,,,307,Sodium,85
1181,13,ORGAN MEATS(NOTLIVER),,FRIED,,,,309,Zinc,100
1181,13,ORGAN MEATS(NOTLIVER),,FRIED,,,,312,Copper,100
1181,13,ORGAN MEATS(NOTLIVER),,FRIED,,,,401,"Vitamin C, total ascorbic acid",80
1181,13,ORGAN MEATS(NOTLIVER),,FRIED,,,,404,Thiamin,70
1181,13,ORGAN MEATS(NOTLIVER),,FRIED,,,,405,Riboflavin,90
1181,13,ORGAN MEATS(NOTLIVER),,FRIED,,,,406,Niacin,80
1181,13,ORGAN MEATS(NOTLIVER),,FRIED,,,,415,Vitamin B-6,60
1181,13,ORGAN MEATS(NOTLIVER),,FRIED,,,,417,"Folate, total",85
1181,13,ORGAN MEATS(NOTLIVER),,FRIED,,,,431,Folic acid,85
1181,13,ORGAN MEATS(NOTLIVER),,FRIED,,,,432,"Folate, food",85
1181,13,ORGAN MEATS(NOTLIVER),,FRIED,,,,421,"Choline, total",100
1181,13,ORGAN MEATS(NOTLIVER),,FRIED,,,,418,Vitamin B-12,80
1181,13,ORGAN MEATS(NOTLIVER),,FRIED,,,,318,"Vitamin A, IU",75
1181,13,ORGAN MEATS(NOTLIVER),,FRIED,,,,392,"Vitamin A, RE",75
1181,13,ORGAN MEATS(NOTLIVER),,FRIED,,,,221,"Alcohol, ethyl",100
1181,13,ORGAN MEATS(NOTLIVER),,FRIED,,,,321,"Carotene, beta",75
1181,13,ORGAN MEATS(NOTLIVER),,FRIED,,,,322,"Carotene, alpha",75
1181,13,ORGAN MEATS(NOTLIVER),,FRIED,,,,334,"Cryptoxanthin, beta",75
1181,13,ORGAN MEATS(NOTLIVER),,FRIED,,,,337,Lycopene,75
1181,13,ORGAN MEATS(NOTLIVER),,FRIED,,,,338,Lutein + zeaxanthin,75
1184,13,ORGAN MEATS(NOTLIVER),,REHEATED,,,,301,Calcium,100
1184,13,ORGAN MEATS(NOTLIVER),,REHEATED,,,,303,Iron,100
1184,13,ORGAN MEATS(NOTLIVER),,REHEATED,,,,304,Magnesium,100
1184,13,ORGAN MEATS(NOTLIVER),,REHEATED,,,,305,Phosphorus,100
1184,13,ORGAN MEATS(NOTLIVER),,REHEATED,,,,306,Potassium,100
1184,13,ORGAN MEATS(NOTLIVER),,REHEATED,,,,307,Sodium,100
1184,13,ORGAN MEATS(NOTLIVER),,REHEATED,,,,309,Zinc,100
1184,13,ORGAN MEATS(NOTLIVER),,REHEATED,,,,312,Copper,100
1184,13,ORGAN MEATS(NOTLIVER),,REHEATED,,,,401,"Vitamin C, total ascorbic acid",95
1184,13,ORGAN MEATS(NOTLIVER),,REHEATED,,,,404,Thiamin,95
1184,13,ORGAN MEATS(NOTLIVER),,REHEATED,,,,405,Riboflavin,100
1184,13,ORGAN MEATS(NOTLIVER),,REHEATED,,,,406,Niacin,100
1184,13,ORGAN MEATS(NOTLIVER),,REHEATED,,,,415,Vitamin B-6,95
1184,13,ORGAN MEATS(NOTLIVER),,REHEATED,,,,417,"Folate, total",95
1184,13,ORGAN MEATS(NOTLIVER),,REHEATED,,,,431,Folic acid,95
1184,13,ORGAN MEATS(NOTLIVER),,REHEATED,,,,432,"Folate, food",95
1184,13,ORGAN MEATS(NOTLIVER),,REHEATED,,,,421,"Choline, total",100
1184,13,ORGAN MEATS(NOTLIVER),,REHEATED,,,,418,Vitamin B-12,95
1184,13,ORGAN MEATS(NOTLIVER),,REHEATED,,,,318,"Vitamin A, IU",100
1184,13,ORGAN MEATS(NOTLIVER),,REHEATED,,,,392,"Vitamin A, RE",100
1184,13,ORGAN MEATS(NOTLIVER),,REHEATED,,,,221,"Alcohol, ethyl",100
1184,13,ORGAN MEATS(NOTLIVER),,REHEATED,,,,321,"Carotene, beta",100
1184,13,ORGAN MEATS(NOTLIVER),,REHEATED,,,,322,"Carotene, alpha",100
1184,13,ORGAN MEATS(NOTLIVER),,REHEATED,,,,334,"Cryptoxanthin, beta",100
1184,13,ORGAN MEATS(NOTLIVER),,REHEATED,,,,337,Lycopene,100
1184,13,ORGAN MEATS(NOTLIVER),,REHEATED,,,,338,Lutein + zeaxanthin,100
1183,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,W/DRIPPINGS,,301,Calcium,100
1183,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,W/DRIPPINGS,,303,Iron,100
1183,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,W/DRIPPINGS,,304,Magnesium,100
1183,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,W/DRIPPINGS,,305,Phosphorus,100
1183,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,W/DRIPPINGS,,306,Potassium,100
1183,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,W/DRIPPINGS,,307,Sodium,100
1183,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,W/DRIPPINGS,,309,Zinc,100
1183,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,W/DRIPPINGS,,312,Copper,100
1183,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,W/DRIPPINGS,,401,"Vitamin C, total ascorbic acid",80
1183,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,W/DRIPPINGS,,404,Thiamin,80
1183,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,W/DRIPPINGS,,405,Riboflavin,100
1183,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,W/DRIPPINGS,,406,Niacin,90
1183,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,W/DRIPPINGS,,415,Vitamin B-6,55
1183,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,W/DRIPPINGS,,417,"Folate, total",70
1183,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,W/DRIPPINGS,,431,Folic acid,70
1183,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,W/DRIPPINGS,,432,"Folate, food",70
1183,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,W/DRIPPINGS,,421,"Choline, total",100
1183,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,W/DRIPPINGS,,418,Vitamin B-12,75
1183,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,W/DRIPPINGS,,318,"Vitamin A, IU",80
1183,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,W/DRIPPINGS,,392,"Vitamin A, RE",80
1183,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,W/DRIPPINGS,,221,"Alcohol, ethyl",100
1183,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,W/DRIPPINGS,,321,"Carotene, beta",80
1183,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,W/DRIPPINGS,,322,"Carotene, alpha",80
1183,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,W/DRIPPINGS,,334,"Cryptoxanthin, beta",80
1183,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,W/DRIPPINGS,,337,Lycopene,80
1183,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,W/DRIPPINGS,,338,Lutein + zeaxanthin,80
1182,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,WO/DRIPPINGS,,301,Calcium,95
1182,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,WO/DRIPPINGS,,303,Iron,60
1182,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,WO/DRIPPINGS,,304,Magnesium,60
1182,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,WO/DRIPPINGS,,305,Phosphorus,70
1182,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,WO/DRIPPINGS,,306,Potassium,45
1182,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,WO/DRIPPINGS,,307,Sodium,45
1182,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,WO/DRIPPINGS,,309,Zinc,90
1182,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,WO/DRIPPINGS,,312,Copper,75
1182,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,WO/DRIPPINGS,,401,"Vitamin C, total ascorbic acid",75
1182,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,WO/DRIPPINGS,,404,Thiamin,65
1182,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,WO/DRIPPINGS,,405,Riboflavin,55
1182,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,WO/DRIPPINGS,,406,Niacin,45
1182,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,WO/DRIPPINGS,,415,Vitamin B-6,45
1182,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,WO/DRIPPINGS,,417,"Folate, total",65
1182,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,WO/DRIPPINGS,,431,Folic acid,65
1182,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,WO/DRIPPINGS,,432,"Folate, food",65
1182,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,WO/DRIPPINGS,,421,"Choline, total",100
1182,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,WO/DRIPPINGS,,418,Vitamin B-12,60
1182,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,WO/DRIPPINGS,,318,"Vitamin A, IU",75
1182,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,WO/DRIPPINGS,,392,"Vitamin A, RE",75
1182,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,WO/DRIPPINGS,,221,"Alcohol, ethyl",100
1182,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,WO/DRIPPINGS,,321,"Carotene, beta",75
1182,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,WO/DRIPPINGS,,322,"Carotene, alpha",75
1182,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,WO/DRIPPINGS,,334,"Cryptoxanthin, beta",75
1182,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,WO/DRIPPINGS,,337,Lycopene,75
1182,13,ORGAN MEATS(NOTLIVER),,SIMMERED,,WO/DRIPPINGS,,338,Lutein + zeaxanthin,75
5003,14,ALC BEV,,FLAMED,,,,301,Calcium,100
5003,14,ALC BEV,,FLAMED,,,,303,Iron,100
5003,14,ALC BEV,,FLAMED,,,,304,Magnesium,100
5003,14,ALC BEV,,FLAMED,,,,305,Phosphorus,100
5003,14,ALC BEV,,FLAMED,,,,306,Potassium,100
5003,14,ALC BEV,,FLAMED,,,,307,Sodium,100
5003,14,ALC BEV,,FLAMED,,,,309,Zinc,100
5003,14,ALC BEV,,FLAMED,,,,312,Copper,100
5003,14,ALC BEV,,FLAMED,,,,401,"Vitamin C, total ascorbic acid",100
5003,14,ALC BEV,,FLAMED,,,,404,Thiamin,100
5003,14,ALC BEV,,FLAMED,,,,405,Riboflavin,100
5003,14,ALC BEV,,FLAMED,,,,406,Niacin,100
5003,14,ALC BEV,,FLAMED,,,,415,Vitamin B-6,100
5003,14,ALC BEV,,FLAMED,,,,417,"Folate, total",100
5003,14,ALC BEV,,FLAMED,,,,431,Folic acid,100
5003,14,ALC BEV,,FLAMED,,,,432,"Folate, food",100
5003,14,ALC BEV,,FLAMED,,,,421,"Choline, total",100
5003,14,ALC BEV,,FLAMED,,,,418,Vitamin B-12,100
5003,14,ALC BEV,,FLAMED,,,,318,"Vitamin A, IU",100
5003,14,ALC BEV,,FLAMED,,,,392,"Vitamin A, RE",100
5003,14,ALC BEV,,FLAMED,,,,221,"Alcohol, ethyl",75
5003,14,ALC BEV,,FLAMED,,,,321,"Carotene, beta",100
5003,14,ALC BEV,,FLAMED,,,,322,"Carotene, alpha",100
5003,14,ALC BEV,,FLAMED,,,,334,"Cryptoxanthin, beta",100
5003,14,ALC BEV,,FLAMED,,,,337,Lycopene,100
5003,14,ALC BEV,,FLAMED,,,,338,Lutein + zeaxanthin,100
5001,14,ALC BEV,NO HEAT,STORED OVERNIGHT,,,,301,Calcium,100
5001,14,ALC BEV,NO HEAT,STORED OVERNIGHT,,,,303,Iron,100
5001,14,ALC BEV,NO HEAT,STORED OVERNIGHT,,,,304,Magnesium,100
5001,14,ALC BEV,NO HEAT,STORED OVERNIGHT,,,,305,Phosphorus,100
5001,14,ALC BEV,NO HEAT,STORED OVERNIGHT,,,,306,Potassium,100
5001,14,ALC BEV,NO HEAT,STORED OVERNIGHT,,,,307,Sodium,100
5001,14,ALC BEV,NO HEAT,STORED OVERNIGHT,,,,309,Zinc,100
5001,14,ALC BEV,NO HEAT,STORED OVERNIGHT,,,,312,Copper,100
5001,14,ALC BEV,NO HEAT,STORED OVERNIGHT,,,,401,"Vitamin C, total ascorbic acid",100
5001,14,ALC BEV,NO HEAT,STORED OVERNIGHT,,,,404,Thiamin,100
5001,14,ALC BEV,NO HEAT,STORED OVERNIGHT,,,,405,Riboflavin,100
5001,14,ALC BEV,NO HEAT,STORED OVERNIGHT,,,,406,Niacin,100
5001,14,ALC BEV,NO HEAT,STORED OVERNIGHT,,,,415,Vitamin B-6,100
5001,14,ALC BEV,NO HEAT,STORED OVERNIGHT,,,,417,"Folate, total",100
5001,14,ALC BEV,NO HEAT,STORED OVERNIGHT,,,,431,Folic acid,100
5001,14,ALC BEV,NO HEAT,STORED OVERNIGHT,,,,432,"Folate, food",100
5001,14,ALC BEV,NO HEAT,STORED OVERNIGHT,,,,421,"Choline, total",100
5001,14,ALC BEV,NO HEAT,STORED OVERNIGHT,,,,418,Vitamin B-12,100
5001,14,ALC BEV,NO HEAT,STORED OVERNIGHT,,,,318,"Vitamin A, IU",100
5001,14,ALC BEV,NO HEAT,STORED OVERNIGHT,,,,392,"Vitamin A, RE",100
5001,14,ALC BEV,NO HEAT,STORED OVERNIGHT,,,,221,"Alcohol, ethyl",70
5001,14,ALC BEV,NO HEAT,STORED OVERNIGHT,,,,321,"Carotene, beta",100
5001,14,ALC BEV,NO HEAT,STORED OVERNIGHT,,,,322,"Carotene, alpha",100
5001,14,ALC BEV,NO HEAT,STORED OVERNIGHT,,,,334,"Cryptoxanthin, beta",100
5001,14,ALC BEV,NO HEAT,STORED OVERNIGHT,,,,337,Lycopene,100
5001,14,ALC BEV,NO HEAT,STORED OVERNIGHT,,,,338,Lutein + zeaxanthin,100
5010,14,ALC BEV,NOT STIRRED IN,BAKED,,,25 MIN,301,Calcium,100
5010,14,ALC BEV,NOT STIRRED IN,BAKED,,,25 MIN,303,Iron,100
5010,14,ALC BEV,NOT STIRRED IN,BAKED,,,25 MIN,304,Magnesium,100
5010,14,ALC BEV,NOT STIRRED IN,BAKED,,,25 MIN,305,Phosphorus,100
5010,14,ALC BEV,NOT STIRRED IN,BAKED,,,25 MIN,306,Potassium,100
5010,14,ALC BEV,NOT STIRRED IN,BAKED,,,25 MIN,307,Sodium,100
5010,14,ALC BEV,NOT STIRRED IN,BAKED,,,25 MIN,309,Zinc,100
5010,14,ALC BEV,NOT STIRRED IN,BAKED,,,25 MIN,312,Copper,100
5010,14,ALC BEV,NOT STIRRED IN,BAKED,,,25 MIN,401,"Vitamin C, total ascorbic acid",100
5010,14,ALC BEV,NOT STIRRED IN,BAKED,,,25 MIN,404,Thiamin,100
5010,14,ALC BEV,NOT STIRRED IN,BAKED,,,25 MIN,405,Riboflavin,100
5010,14,ALC BEV,NOT STIRRED IN,BAKED,,,25 MIN,406,Niacin,100
5010,14,ALC BEV,NOT STIRRED IN,BAKED,,,25 MIN,415,Vitamin B-6,100
5010,14,ALC BEV,NOT STIRRED IN,BAKED,,,25 MIN,417,"Folate, total",100
5010,14,ALC BEV,NOT STIRRED IN,BAKED,,,25 MIN,431,Folic acid,100
5010,14,ALC BEV,NOT STIRRED IN,BAKED,,,25 MIN,432,"Folate, food",100
5010,14,ALC BEV,NOT STIRRED IN,BAKED,,,25 MIN,421,"Choline, total",100
5010,14,ALC BEV,NOT STIRRED IN,BAKED,,,25 MIN,418,Vitamin B-12,100
5010,14,ALC BEV,NOT STIRRED IN,BAKED,,,25 MIN,318,"Vitamin A, IU",100
5010,14,ALC BEV,NOT STIRRED IN,BAKED,,,25 MIN,392,"Vitamin A, RE",100
5010,14,ALC BEV,NOT STIRRED IN,BAKED,,,25 MIN,221,"Alcohol, ethyl",45
5010,14,ALC BEV,NOT STIRRED IN,BAKED,,,25 MIN,321,"Carotene, beta",100
5010,14,ALC BEV,NOT STIRRED IN,BAKED,,,25 MIN,322,"Carotene, alpha",100
5010,14,ALC BEV,NOT STIRRED IN,BAKED,,,25 MIN,334,"Cryptoxanthin, beta",100
5010,14,ALC BEV,NOT STIRRED IN,BAKED,,,25 MIN,337,Lycopene,100
5010,14,ALC BEV,NOT STIRRED IN,BAKED,,,25 MIN,338,Lutein + zeaxanthin,100
5002,14,ALC BEV,STIRRED,HOT LIQUID,,,,301,Calcium,100
5002,14,ALC BEV,STIRRED,HOT LIQUID,,,,303,Iron,100
5002,14,ALC BEV,STIRRED,HOT LIQUID,,,,304,Magnesium,100
5002,14,ALC BEV,STIRRED,HOT LIQUID,,,,305,Phosphorus,100
5002,14,ALC BEV,STIRRED,HOT LIQUID,,,,306,Potassium,100
5002,14,ALC BEV,STIRRED,HOT LIQUID,,,,307,Sodium,100
5002,14,ALC BEV,STIRRED,HOT LIQUID,,,,309,Zinc,100
5002,14,ALC BEV,STIRRED,HOT LIQUID,,,,312,Copper,100
5002,14,ALC BEV,STIRRED,HOT LIQUID,,,,401,"Vitamin C, total ascorbic acid",100
5002,14,ALC BEV,STIRRED,HOT LIQUID,,,,404,Thiamin,100
5002,14,ALC BEV,STIRRED,HOT LIQUID,,,,405,Riboflavin,100
5002,14,ALC BEV,STIRRED,HOT LIQUID,,,,406,Niacin,100
5002,14,ALC BEV,STIRRED,HOT LIQUID,,,,415,Vitamin B-6,100
5002,14,ALC BEV,STIRRED,HOT LIQUID,,,,417,"Folate, total",100
5002,14,ALC BEV,STIRRED,HOT LIQUID,,,,431,Folic acid,100
5002,14,ALC BEV,STIRRED,HOT LIQUID,,,,432,"Folate, food",100
5002,14,ALC BEV,STIRRED,HOT LIQUID,,,,421,"Choline, total",100
5002,14,ALC BEV,STIRRED,HOT LIQUID,,,,418,Vitamin B-12,100
5002,14,ALC BEV,STIRRED,HOT LIQUID,,,,318,"Vitamin A, IU",100
5002,14,ALC BEV,STIRRED,HOT LIQUID,,,,392,"Vitamin A, RE",100
5002,14,ALC BEV,STIRRED,HOT LIQUID,,,,221,"Alcohol, ethyl",85
5002,14,ALC BEV,STIRRED,HOT LIQUID,,,,321,"Carotene, beta",100
5002,14,ALC BEV,STIRRED,HOT LIQUID,,,,322,"Carotene, alpha",100
5002,14,ALC BEV,STIRRED,HOT LIQUID,,,,334,"Cryptoxanthin, beta",100
5002,14,ALC BEV,STIRRED,HOT LIQUID,,,,337,Lycopene,100
5002,14,ALC BEV,STIRRED,HOT LIQUID,,,,338,Lutein + zeaxanthin,100
5006,14,ALC BEV,STIRRED,BAKED,SIMMERED,,60 MIN,301,Calcium,100
5006,14,ALC BEV,STIRRED,BAKED,SIMMERED,,60 MIN,303,Iron,100
5006,14,ALC BEV,STIRRED,BAKED,SIMMERED,,60 MIN,304,Magnesium,100
5006,14,ALC BEV,STIRRED,BAKED,SIMMERED,,60 MIN,305,Phosphorus,100
5006,14,ALC BEV,STIRRED,BAKED,SIMMERED,,60 MIN,306,Potassium,100
5006,14,ALC BEV,STIRRED,BAKED,SIMMERED,,60 MIN,307,Sodium,100
5006,14,ALC BEV,STIRRED,BAKED,SIMMERED,,60 MIN,309,Zinc,100
5006,14,ALC BEV,STIRRED,BAKED,SIMMERED,,60 MIN,312,Copper,100
5006,14,ALC BEV,STIRRED,BAKED,SIMMERED,,60 MIN,401,"Vitamin C, total ascorbic acid",100
5006,14,ALC BEV,STIRRED,BAKED,SIMMERED,,60 MIN,404,Thiamin,100
5006,14,ALC BEV,STIRRED,BAKED,SIMMERED,,60 MIN,405,Riboflavin,100
5006,14,ALC BEV,STIRRED,BAKED,SIMMERED,,60 MIN,406,Niacin,100
5006,14,ALC BEV,STIRRED,BAKED,SIMMERED,,60 MIN,415,Vitamin B-6,100
5006,14,ALC BEV,STIRRED,BAKED,SIMMERED,,60 MIN,417,"Folate, total",100
5006,14,ALC BEV,STIRRED,BAKED,SIMMERED,,60 MIN,431,Folic acid,100
5006,14,ALC BEV,STIRRED,BAKED,SIMMERED,,60 MIN,432,"Folate, food",100
5006,14,ALC BEV,STIRRED,BAKED,SIMMERED,,60 MIN,421,"Choline, total",100
5006,14,ALC BEV,STIRRED,BAKED,SIMMERED,,60 MIN,418,Vitamin B-12,100
5006,14,ALC BEV,STIRRED,BAKED,SIMMERED,,60 MIN,318,"Vitamin A, IU",100
5006,14,ALC BEV,STIRRED,BAKED,SIMMERED,,60 MIN,392,"Vitamin A, RE",100
5006,14,ALC BEV,STIRRED,BAKED,SIMMERED,,60 MIN,221,"Alcohol, ethyl",25
5006,14,ALC BEV,STIRRED,BAKED,SIMMERED,,60 MIN,321,"Carotene, beta",100
5006,14,ALC BEV,STIRRED,BAKED,SIMMERED,,60 MIN,322,"Carotene, alpha",100
5006,14,ALC BEV,STIRRED,BAKED,SIMMERED,,60 MIN,334,"Cryptoxanthin, beta",100
5006,14,ALC BEV,STIRRED,BAKED,SIMMERED,,60 MIN,337,Lycopene,100
5006,14,ALC BEV,STIRRED,BAKED,SIMMERED,,60 MIN,338,Lutein + zeaxanthin,100
5007,14,ALC BEV,STIRRED,BAKED,SIMMERED,,90 MIN,301,Calcium,100
5007,14,ALC BEV,STIRRED,BAKED,SIMMERED,,90 MIN,303,Iron,100
5007,14,ALC BEV,STIRRED,BAKED,SIMMERED,,90 MIN,304,Magnesium,100
5007,14,ALC BEV,STIRRED,BAKED,SIMMERED,,90 MIN,305,Phosphorus,100
5007,14,ALC BEV,STIRRED,BAKED,SIMMERED,,90 MIN,306,Potassium,100
5007,14,ALC BEV,STIRRED,BAKED,SIMMERED,,90 MIN,307,Sodium,100
5007,14,ALC BEV,STIRRED,BAKED,SIMMERED,,90 MIN,309,Zinc,100
5007,14,ALC BEV,STIRRED,BAKED,SIMMERED,,90 MIN,312,Copper,100
5007,14,ALC BEV,STIRRED,BAKED,SIMMERED,,90 MIN,401,"Vitamin C, total ascorbic acid",100
5007,14,ALC BEV,STIRRED,BAKED,SIMMERED,,90 MIN,404,Thiamin,100
5007,14,ALC BEV,STIRRED,BAKED,SIMMERED,,90 MIN,405,Riboflavin,100
5007,14,ALC BEV,STIRRED,BAKED,SIMMERED,,90 MIN,406,Niacin,100
5007,14,ALC BEV,STIRRED,BAKED,SIMMERED,,90 MIN,415,Vitamin B-6,100
5007,14,ALC BEV,STIRRED,BAKED,SIMMERED,,90 MIN,417,"Folate, total",100
5007,14,ALC BEV,STIRRED,BAKED,SIMMERED,,90 MIN,431,Folic acid,100
5007,14,ALC BEV,STIRRED,BAKED,SIMMERED,,90 MIN,432,"Folate, food",100
5007,14,ALC BEV,STIRRED,BAKED,SIMMERED,,90 MIN,421,"Choline, total",100
5007,14,ALC BEV,STIRRED,BAKED,SIMMERED,,90 MIN,418,Vitamin B-12,100
5007,14,ALC BEV,STIRRED,BAKED,SIMMERED,,90 MIN,318,"Vitamin A, IU",100
5007,14,ALC BEV,STIRRED,BAKED,SIMMERED,,90 MIN,392,"Vitamin A, RE",100
5007,14,ALC BEV,STIRRED,BAKED,SIMMERED,,90 MIN,221,"Alcohol, ethyl",20
5007,14,ALC BEV,STIRRED,BAKED,SIMMERED,,90 MIN,321,"Carotene, beta",100
5007,14,ALC BEV,STIRRED,BAKED,SIMMERED,,90 MIN,322,"Carotene, alpha",100
5007,14,ALC BEV,STIRRED,BAKED,SIMMERED,,90 MIN,334,"Cryptoxanthin, beta",100
5007,14,ALC BEV,STIRRED,BAKED,SIMMERED,,90 MIN,337,Lycopene,100
5007,14,ALC BEV,STIRRED,BAKED,SIMMERED,,90 MIN,338,Lutein + zeaxanthin,100
5004,14,ALC BEV,STIRRED,BAKED,SIMMERED,,15 MIN,301,Calcium,100
5004,14,ALC BEV,STIRRED,BAKED,SIMMERED,,15 MIN,303,Iron,100
5004,14,ALC BEV,STIRRED,BAKED,SIMMERED,,15 MIN,304,Magnesium,100
5004,14,ALC BEV,STIRRED,BAKED,SIMMERED,,15 MIN,305,Phosphorus,100
5004,14,ALC BEV,STIRRED,BAKED,SIMMERED,,15 MIN,306,Potassium,100
5004,14,ALC BEV,STIRRED,BAKED,SIMMERED,,15 MIN,307,Sodium,100
5004,14,ALC BEV,STIRRED,BAKED,SIMMERED,,15 MIN,309,Zinc,100
5004,14,ALC BEV,STIRRED,BAKED,SIMMERED,,15 MIN,312,Copper,100
5004,14,ALC BEV,STIRRED,BAKED,SIMMERED,,15 MIN,401,"Vitamin C, total ascorbic acid",100
5004,14,ALC BEV,STIRRED,BAKED,SIMMERED,,15 MIN,404,Thiamin,100
5004,14,ALC BEV,STIRRED,BAKED,SIMMERED,,15 MIN,405,Riboflavin,100
5004,14,ALC BEV,STIRRED,BAKED,SIMMERED,,15 MIN,406,Niacin,100
5004,14,ALC BEV,STIRRED,BAKED,SIMMERED,,15 MIN,415,Vitamin B-6,100
5004,14,ALC BEV,STIRRED,BAKED,SIMMERED,,15 MIN,417,"Folate, total",100
5004,14,ALC BEV,STIRRED,BAKED,SIMMERED,,15 MIN,431,Folic acid,100
5004,14,ALC BEV,STIRRED,BAKED,SIMMERED,,15 MIN,432,"Folate, food",100
5004,14,ALC BEV,STIRRED,BAKED,SIMMERED,,15 MIN,421,"Choline, total",100
5004,14,ALC BEV,STIRRED,BAKED,SIMMERED,,15 MIN,418,Vitamin B-12,100
5004,14,ALC BEV,STIRRED,BAKED,SIMMERED,,15 MIN,318,"Vitamin A, IU",100
5004,14,ALC BEV,STIRRED,BAKED,SIMMERED,,15 MIN,392,"Vitamin A, RE",100
5004,14,ALC BEV,STIRRED,BAKED,SIMMERED,,15 MIN,221,"Alcohol, ethyl",40
5004,14,ALC BEV,STIRRED,BAKED,SIMMERED,,15 MIN,321,"Carotene, beta",100
5004,14,ALC BEV,STIRRED,BAKED,SIMMERED,,15 MIN,322,"Carotene, alpha",100
5004,14,ALC BEV,STIRRED,BAKED,SIMMERED,,15 MIN,334,"Cryptoxanthin, beta",100
5004,14,ALC BEV,STIRRED,BAKED,SIMMERED,,15 MIN,337,Lycopene,100
5004,14,ALC BEV,STIRRED,BAKED,SIMMERED,,15 MIN,338,Lutein + zeaxanthin,100
5008,14,ALC BEV,STIRRED,BAKED,SIMMERED,,120 MIN,301,Calcium,100
5008,14,ALC BEV,STIRRED,BAKED,SIMMERED,,120 MIN,303,Iron,100
5008,14,ALC BEV,STIRRED,BAKED,SIMMERED,,120 MIN,304,Magnesium,100
5008,14,ALC BEV,STIRRED,BAKED,SIMMERED,,120 MIN,305,Phosphorus,100
5008,14,ALC BEV,STIRRED,BAKED,SIMMERED,,120 MIN,306,Potassium,100
5008,14,ALC BEV,STIRRED,BAKED,SIMMERED,,120 MIN,307,Sodium,100
5008,14,ALC BEV,STIRRED,BAKED,SIMMERED,,120 MIN,309,Zinc,100
5008,14,ALC BEV,STIRRED,BAKED,SIMMERED,,120 MIN,312,Copper,100
